Application_Domain,Application_Name,Project_Id,BRD_Req_ID,Req_Description,TC_ID,Test_case_summary,Test_case_description,TC_ID_Step,Test_Steps,Expected_results,Fun_ID,Impact_Fucntionality,Impacted_Component,Component_ID,DataSourceId,Impact_Table,Impact_Column,Precondition_Fucntionality,Precondition_Table,Precondition_Column,Keywords,Test_Data,TD_ID
Member,Omni,p12345,CSR Rewrite/CSR 24,Customer Support Representative (CSR) should be able terminate the existing member through the Customer Support Representative (CSR) Tool for the selected product with future effective date (max 6 months from the date),CSR Rewrite/CSR1_TC_29_a,Validate CSR tries to submit the enrollment Terminate request  for invalid future effective date,Validate CSR tries to submit the enrollment Terminate request for the called in Member with invalid future effective date,CSR Rewrite/CSR1_TC_29_a_8,CSR clicks the Terminate Button from Plan information ,Screen displayed with Terminate date and reason fields along with the Submit button,CSR Rewrite/CSR 24_F1,Termination,component-4,1001,1063,Member,,Plan information screen,,,"CSR, Member, Coordination of benefits",Terminate Date = 6/1/221,1079
Member,Omni,p12345,CSR Rewrite/CSR 24,Customer Support Representative (CSR) should be able terminate the existing member through the Customer Support Representative (CSR) Tool for the selected product with future effective date (max 6 months from the date),CSR Rewrite/CSR1_TC_29_a,Validate CSR tries to submit the enrollment Terminate request  for invalid future effective date,Validate CSR tries to submit the enrollment Terminate request for the called in Member with invalid future effective date,CSR Rewrite/CSR1_TC_29_a_9,"CSR enters the invalid future date as termination date, reason details and Click submit","Tool shows the warning message ""invalid date"" and asks for correct date.",CSR Rewrite/CSR 24_F1,Termination,component-5,1005,1063,Member,,Plan information screen,,,"CSR, Member, Coordination of benefits",None,
Member,Omni,p12345,CSR Rewrite/CSR 25,Customer Support Representative (CSR) should be able terminate the existing member through the Customer Support Representative (CSR) Tool for the selected product with past effective date (max 6 months older than the current date),CSR Rewrite/CSR1_TC_30,Validate CSR can submit the enrollment Terminate request  for past effective date,Validate CSR can submit the enrollment Terminate request for the called in Member in past effective date,CSR Rewrite/CSR1_TC_30_3,CSR Provide the Member ID in the search Field and click search,Member search result screen displayed with matching member record with multiple enrollment(s) if any ,CSR Rewrite/CSR 25_F1,Termination,component-9,1003,1063,Member,,Member enrolled in the system,,,CSR,"Member ID = ""W5346658"" with the effective date 1/1/22",1077
Member,Omni,p12345,CSR Rewrite/CSR 25,Customer Support Representative (CSR) should be able terminate the existing member through the Customer Support Representative (CSR) Tool for the selected product with past effective date (max 6 months older than the current date),CSR Rewrite/CSR1_TC_30,Validate CSR can submit the enrollment Terminate request  for past effective date,Validate CSR can submit the enrollment Terminate request for the called in Member in past effective date,CSR Rewrite/CSR1_TC_30_4,Validate the Member Record details,"Member Records should include Member ID, Last Name, First Name, Middle Name, Date of Birth, Address, Business line, Member Status, DSNP indicator (Y/N)",CSR Rewrite/CSR 25_F1,Termination,component-10,1002,1063,Member,,Member Search,,,"CSR, Member search, HIPAA screen",None,
Member,Omni,p12345,CSR Rewrite/CSR 25,Customer Support Representative (CSR) should be able terminate the existing member through the Customer Support Representative (CSR) Tool for the selected product with past effective date (max 6 months older than the current date),CSR Rewrite/CSR1_TC_30,Validate CSR can submit the enrollment Terminate request  for past effective date,Validate CSR can submit the enrollment Terminate request for the called in Member in past effective date,CSR Rewrite/CSR1_TC_30_5,CSR Click one of the member record and click continue,HIPAA Validation screen should be displayed,CSR Rewrite/CSR 25_F1,Termination,component-5,1005,1063,Member,,Member Search,,,"CSR, Member search, HIPAA screen",None,
Member,Omni,p12345,CSR Rewrite/CSR 25,Customer Support Representative (CSR) should be able terminate the existing member through the Customer Support Representative (CSR) Tool for the selected product with past effective date (max 6 months older than the current date),CSR Rewrite/CSR1_TC_30,Validate CSR can submit the enrollment Terminate request  for past effective date,Validate CSR can submit the enrollment Terminate request for the called in Member in past effective date,CSR Rewrite/CSR1_TC_30_6,"CSR enters correct information from caller   ZIP Code, SSN, First Name, Last Name, DOB and SSN details and click Validation",HIPAA validation completed and CSR taken to the M360 Screen,CSR Rewrite/CSR 25_F1,Termination,component-6,1006,1063,Member,,Member Search,,,"CSR, Member search, HIPAA screen","Member First Name ""David""
Last Name = ""Doe""
DOB "" 12/12/1984""
SSN = ""XXX-XX-1234""",1078
Member,Omni,p12345,CSR Rewrite/CSR 25,Customer Support Representative (CSR) should be able terminate the existing member through the Customer Support Representative (CSR) Tool for the selected product with past effective date (max 6 months older than the current date),CSR Rewrite/CSR1_TC_30,Validate CSR can submit the enrollment Terminate request  for past effective date,Validate CSR can submit the enrollment Terminate request for the called in Member in past effective date,CSR Rewrite/CSR1_TC_30_7,CSR clicks on the Plan information Tab,Plan information tab displayed with the current plan details and Terminate Button,CSR Rewrite/CSR 25_F1,Termination,component-8,1009,1063,Member,,HIPAA validation,,,"CSR, Member, Demographics",None,
Member,Omni,p12345,CSR Rewrite/CSR 25,Customer Support Representative (CSR) should be able terminate the existing member through the Customer Support Representative (CSR) Tool for the selected product with past effective date (max 6 months older than the current date),CSR Rewrite/CSR1_TC_30,Validate CSR can submit the enrollment Terminate request  for past effective date,Validate CSR can submit the enrollment Terminate request for the called in Member in past effective date,CSR Rewrite/CSR1_TC_30_8,CSR clicks the Terminate Button from Plan information ,Screen displayed with Terminate date and reason fields along with the Submit button,CSR Rewrite/CSR 25_F1,Termination,component-5,1005,1063,Member,,Plan information screen,,,"CSR, Member, Coordination of benefits",Terminate Date = 2/1/221,1080
Member,Omni,p12345,CSR Rewrite/CSR 25,Customer Support Representative (CSR) should be able terminate the existing member through the Customer Support Representative (CSR) Tool for the selected product with past effective date (max 6 months older than the current date),CSR Rewrite/CSR1_TC_30,Validate CSR can submit the enrollment Terminate request  for past effective date,Validate CSR can submit the enrollment Terminate request for the called in Member in past effective date,CSR Rewrite/CSR1_TC_30_9,"CSR enters the past date as termination date, reason details and Click submit","Tool shows the confirmation message ""Termination request submitted for the member, will be reflected in the system in 1 working day",CSR Rewrite/CSR 25_F1,Termination,component-9,1003,1063,Member,,Plan information screen,,,"CSR, Member, Coordination of benefits",None,
Member,Omni,p12345,CSR Rewrite/CSR 25,Customer Support Representative (CSR) should be able terminate the existing member through the Customer Support Representative (CSR) Tool for the selected product with past effective date (max 6 months older than the current date),CSR Rewrite/CSR1_TC_30_a,Validate CSR tries to submit the enrollment Terminate request  for invalid past effective date,Validate CSR tries to submit the enrollment Terminate request for the called in Member with invalid past effective date,CSR Rewrite/CSR1_TC_30_a_3,CSR Provide the Member ID in the search Field and click search,Member search result screen displayed with matching member record with multiple enrollment(s) if any ,CSR Rewrite/CSR 25_F1,Termination,component-8,1009,1063,Member,,Member enrolled in the system,,,CSR,"Member ID = ""W5346658"" with the effective date 1/1/22",1077
Member,Omni,p12345,CSR Rewrite/CSR 25,Customer Support Representative (CSR) should be able terminate the existing member through the Customer Support Representative (CSR) Tool for the selected product with past effective date (max 6 months older than the current date),CSR Rewrite/CSR1_TC_30_a,Validate CSR tries to submit the enrollment Terminate request  for invalid past effective date,Validate CSR tries to submit the enrollment Terminate request for the called in Member with invalid past effective date,CSR Rewrite/CSR1_TC_30_a_4,Validate the Member Record details,"Member Records should include Member ID, Last Name, First Name, Middle Name, Date of Birth, Address, Business line, Member Status, DSNP indicator (Y/N)",CSR Rewrite/CSR 25_F1,Termination,component-5,1005,1063,Member,,Member Search,,,"CSR, Member search, HIPAA screen",None,
Member,Omni,p12345,CSR Rewrite/CSR 25,Customer Support Representative (CSR) should be able terminate the existing member through the Customer Support Representative (CSR) Tool for the selected product with past effective date (max 6 months older than the current date),CSR Rewrite/CSR1_TC_30_a,Validate CSR tries to submit the enrollment Terminate request  for invalid past effective date,Validate CSR tries to submit the enrollment Terminate request for the called in Member with invalid past effective date,CSR Rewrite/CSR1_TC_30_a_5,CSR Click one of the member record and click continue,HIPAA Validation screen should be displayed,CSR Rewrite/CSR 25_F1,Termination,component-3,1004,1063,Member,,Member Search,,,"CSR, Member search, HIPAA screen",None,
Member,Omni,p12345,CSR Rewrite/CSR 25,Customer Support Representative (CSR) should be able terminate the existing member through the Customer Support Representative (CSR) Tool for the selected product with past effective date (max 6 months older than the current date),CSR Rewrite/CSR1_TC_30_a,Validate CSR tries to submit the enrollment Terminate request  for invalid past effective date,Validate CSR tries to submit the enrollment Terminate request for the called in Member with invalid past effective date,CSR Rewrite/CSR1_TC_30_a_6,"CSR enters correct information from caller   ZIP Code, SSN, First Name, Last Name, DOB and SSN details and click Validation",HIPAA validation completed and CSR taken to the M360 Screen,CSR Rewrite/CSR 25_F1,Termination,component-9,1003,1063,Member,,Member Search,,,"CSR, Member search, HIPAA screen","Member First Name ""David""
Last Name = ""Doe""
DOB "" 12/12/1984""
SSN = ""XXX-XX-1234""",1078
